BID,1691509365440,1691509365335,8680919159,8680919162,244.70000000,749.13300000,DELTA
BID,1691509365440,1691509365335,8680919159,8680919162,244.50000000,1513.10700000,DELTA
ASK,1691509365641,1691509365535,8680919163,8680919168,245.20000000,819.02800000,DELTA
BID,1691509365641,1691509365535,8680919163,8680919168,245.10000000,331.80800000,DELTA
BID,1691509365641,1691509365535,8680919163,8680919168,244.80000000,526.14900000,DELTA
BID,1691509365641,1691509365535,8680919163,8680919168,244.70000000,699.13300000,DELTA
BID,1691509365641,1691509365535,8680919163,8680919168,244.50000000,1498.80800000,DELTA
ASK,1691509365746,1691509365635,8680919169,8680919169,245.40000000,479.34300000,DELTA
BID,1691509366040,1691509365935,8680919170,8680919171,245.10000000,331.80000000,DELTA
BID,1691509366541,1691509366435,8680919172,8680919172,245.10000000,318.73600000,DELTA
ASK,1691509366740,1691509366635,8680919173,8680919173,245.40000000,478.11200000,DELTA
BID,1691509366942,1691509366836,8680919174,8680919174,245.10000000,318.67500000,DELTA
ASK,1691509367242,1691509367136,8680919175,8680919175,245.20000000,820.23000000,DELTA
ASK,1691509368341,1691509368236,8680919176,8680919177,245.20000000,820.29000000,DELTA
BID,1691509368341,1691509368236,8680919176,8680919177,244.90000000,596.48900000,DELTA
BID,1691509368442,1691509368336,8680919178,8680919178,244.70000000,699.27600000,DELTA
BID,1691509368542,1691509368436,8680919179,8680919180,245.10000000,318.68000000,DELTA
ASK,1691509368942,1691509368837,8680919181,8680919181,245.20000000,822.42000000,DELTA
BID,1691509369243,1691509369137,8680919182,8680919182,245.00000000,634.05900000,DELTA
ASK,1691509369441,1691509369337,8680919183,8680919183,246.50000000,112.75200000,DELTA
ASK,1691509369742,1691509369637,8680919184,8680919184,283.10000000,1.58800000,DELTA
ASK,1691509370043,1691509369937,8680919185,8680919185,287.10000000,4.13200000,DELTA
BID,1691509370242,1691509370137,8680919186,8680919187,245.10000000,318.65700000,DELTA
BID,1691509370242,1691509370137,8680919186,8680919187,244.70000000,699.13300000,DELTA
ASK,1691509370344,1691509370237,8680919188,8680919189,291.10000000,1.46400000,DELTA
BID,1691509370344,1691509370237,8680919188,8680919189,245.10000000,318.80000000,DELTA
BID,1691509370542,1691509370437,8680919190,8680919190,243.10000000,15.37400000,DELTA
ASK,1691509370943,1691509370838,8680919191,8680919191,283.10000000,2.46900000,DELTA
ASK,1691509371142,1691509371038,8680919192,8680919193,287.10000000,4.66000000,DELTA
BID,1691509371142,1691509371038,8680919192,8680919193,244.90000000,619.65500000,DELTA
ASK,1691509371343,1691509371238,8680919194,8680919194,291.10000000,1.81600000,DELTA
ASK,1691509371445,1691509371338,8680919195,8680919198,245.20000000,821.88000000,DELTA
ASK,1691509371445,1691509371338,8680919195,8680919198,245.40000000,486.63100000,DELTA
ASK,1691509371445,1691509371338,8680919195,8680919198,245.50000000,1001.66700000,DELTA
BID,1691509371445,1691509371338,8680919195,8680919198,245.10000000,318.70300000,DELTA
BID,1691509371543,1691509371438,8680919199,8680919199,244.90000000,625.50000000,DELTA
BID,1691509371643,1691509371538,8680919200,8680919200,236.80000000,38.41900000,DELTA
ASK,1691509372045,1691509371938,8680919201,8680919204,245.20000000,821.83000000,DELTA
BID,1691509372045,1691509371938,8680919201,8680919204,245.10000000,318.70400000,DELTA
BID,1691509372045,1691509371938,8680919201,8680919204,241.10000000,86.56400000,DELTA
ASK,1691509372145,1691509372038,8680919205,8680919205,245.50000000,451.25600000,DELTA
BID,1691509372343,1691509372238,8680919206,8680919208,245.00000000,680.41200000,DELTA
BID,1691509372343,1691509372238,8680919206,8680919208,244.90000000,576.80600000,DELTA
